Starting RemoveRandom Benchmark Sync
OurIMPL 0	166	172	1127	1713	10027	10758	9569	29292	857084	74584	2413154	7228742	13751186	29699085	62041528	122570896	251592228	510513495	1029320905	2108702595
OurIMPL 1	193	194	3013	1434	35166	4292	13872	17667	94820	815904	1571358	6892042	15787697	33861107	66817270	127493600	256835546	509646267	1015170250	2085032680
OurIMPL 2	160	147	1573	1863	2401	4957	21456	35136	106712	1781110	3245418	6884474	15097700	30280196	59784920	128346080	251208044	532516633	1011467420	2045186185
OurIMPL 3	166	156	1933	2621	3046	6083	12192	23210	540616	1696441	2771899	6500276	12972068	29679813	66325813	125924716	260569050	706339854	1371693455	2227834312
OurIMPL 4	160	1151	1746	2411	5827	10089	26323	426652	1476471	100388	280964	17246683	13579451	34376655	69724838	163141507	338683024	527984291	1047487455	2283149441
OurIMPL 5	168	171	3449	3204	3942	5096	12580	54409	64047	4108764	3415410	9167973	21258656	34818683	74862568	139671954	285865365	550500368	1107708126	2542137886
OurIMPL 6	287	355	2208	1418	3798	4655	33634	81047	121473	103469	1880048	9341635	19271473	37695148	67327278	128013561	389098190	934192893	1093265052	1873911940
OurIMPL 7	161	157	1912	1329	2730	18397	34722	27880	659626	136712	3523902	7658718	16770868	37633343	64280685	127668657	262509787	497545154	1003763829	2027731149
OurIMPL 8	155	158	2116	3215	4749	4640	10826	20750	324748	1871844	1193349	5408569	15225423	32023656	61868707	128415848	258702372	511577759	1412851210	2145454720
OurIMPL 9	165	157	1774	3767	4691	3944	56255	116103	246194	730364	4629569	4639236	16006949	30023296	60005161	122715401	242194821	510341115	1088184580	2187193895


Starting RemoveHead Benchmark Concurrent 8
JavaIMPL 0	622	438	413	9835	4362	7454	11941	31780	76420	126508	174521	688596	1270303	2862539	4532467	17279470	20974332	42713531	79924655	162627978
JavaIMPL 1	471	483	440	2942	2008	6154	19986	32399	98566	112784	198742	667058	1324134	2657298	5415879	10372562	19785491	47665282	87548427	155013887
JavaIMPL 2	567	905	623	4005	3483	5501	17249	36620	69196	129553	375908	566611	1329921	2678487	5298277	10663325	20306393	47965638	99741810	200280083
