OurIMPL 7	105	65	1414	960	2385	5487	15282	187445	186159	809117	1554877	3853652	8012130	15811120	32038369	63852090	122980562	243307725	494686007	1016412690
JavaIMPL 7	82	66	1060	567	871	3130	9469	27800	52521	85954	235426	430866	826391	1464392	3010004	6079338	10729235	22234282	44859283	83872654
OurIMPL 8	97	82	1328	1226	2151	15236	67633	101003	157718	874557	1700557	3872085	7728363	15627944	29645477	58833157	123677850	247785816	500891830	990682372
JavaIMPL 8	112	67	946	647	1011	4640	11242	28949	46400	97682	202663	419464	774913	1341384	2759201	5473007	10694809	19034905	37610992	72442725
OurIMPL 9	97	77	875	1421	1868	4803	311588	17149	349576	795482	1803748	3041093	7504941	14874449	31014551	62211761	123488960	248325516	491745299	1009591858
JavaIMPL 9	100	61	1127	459	1760	5820	17516	33168	48465	110842	229597	460679	822567	1751363	3446428	6920259	12490635	23453104	53714452	92362393


Starting RemoveHead Benchmark Concurrent 8
OurIMPL 0	260	145	122	2097	3791	11450	59839	98880	87529	786106	1716018	3417245	7550376	14761269	29781414	60995576	124481183	249913418	507015295	1043624852
JavaIMPL 0	178	146	156	1590	1423	5184	12575	34633	61788	78210	242621	537980	1081881	1943756	3694678	7581174	13980917	27136648	55923729	112736859
OurIMPL 1	209	126	133	1976	7491	14970	49519	51078	211581	181325	1176011	3644075	7834700	15510519	32130996	64257281	139319102	253286089	523420950	1039716881
JavaIMPL 1	195	134	135	1412	3072	5923	14208	28702	60389	95124	291287	568338	1096790	2097306	4032276	7849854	14022605	29331100	56462520	116024214
OurIMPL 2	202	159	151	2531	3917	7762	11481	143150	345752	901788	1653599	3835558	7619127	16126988	31147819	65466254	129268218	260398893	527319437	1031577556
JavaIMPL 2	183	136	123	1826	2470	6427	12055	27703	43035	83034	222833	555259	1024894	1825090	3560925	6701889	14181461	26651146	54168830	98503861
OurIMPL 3	257	133	144	2388	3398	19711	45770	28730	237283	694797	1476545	3115653	6844567	15979178	29467358	59816467	121161527	252339885	515431864	795635564
JavaIMPL 3	162	179	133	2329	1947	5415	19143	39010	49278	114085	247166	397103	864501	1292036	2563514	5141744	10338737	20393364	53675051	104614761
OurIMPL 4	203	146	129	2363	6256	6139	58194	104155	468475	865996	1698800	3474901	7310179	15275798	30558187	62578512	124754158	246536799	494442843	1001165904
JavaIMPL 4	169	137	125	1540	1504	5007	16670	17198	59139	106307	247436	555625	1056003	1965089	3839690	7652588	14177924	30699464	57806301	101488174
OurIMPL 5	220	134	126	2211	3443	7179	17856	91401	452612	796122	1628704	3760772	7420037	14878430	30903035	64388774	129111532	253089512	510153707	1028398690
JavaIMPL 5	234	150	122	1123	1225	5192	14299	16894	66682	79246	275620	550783	1059303	2065335	3658867	7285805	13820808	28471073	54394730	107110835
OurIMPL 6	222	178	133	3496	15043	6393	20001	108928	227559	682909	1661656	3966591	7663579	15771061	31392018	62871130	127997198	281408946	518858507	1022737726
JavaIMPL 6	195	133	144	1557	3708	6149	14413	33436	36940	91768	199349	368434	1075452	1745969	4016173	7586891	14858294	28424643	58890921	112374037
OurIMPL 7	215	122	136	3257	4082	6295	37590	139935	58608	344700	1335705	3826128	7572450	15643977	30727317	69397729	128195990	259740166	522108982	1034110752
JavaIMPL 7	176	157	163	2341	3851	3309	15856	31786	53463	152541	275210	535862	999414	2115074	4021867	7745765	9351176	27164729	53490999	108008780
OurIMPL 8	200	164	128	2712	9740	7284	19108	112387	118263	357595	1697014	3428249	7354474	15236435	29558535	61789233	123161707	251098500	495247322	865197629
JavaIMPL 8	184	125	168	1877	1595	2238	13700	25335	64436	87896	244370	545179	1072858	1907231	3729017	7315514	14469111	26244241	54940938	103877283
OurIMPL 9	268	141	141	2682	2936	25186	77114	138297	58107	433659	1628020	3078721	7386896	16005283	31254097	63683143	128582758	254550232	514804932	1007670675
JavaIMPL 9	187	157	132	1598	2402	4992	12873	25908	65119	135554	279911	558521	1035486	1916009	3470443	7142730	13048004	25695471	52135367	106059502


Starting RemoveTail Benchmark Sync
OurIMPL 0	884	630	815	1704	3305	5348	12154	25506	51331	109340	154697	336081	706632	1511372	3811263	7762170	21782497	71548956	438641886	1095705614
JavaIMPL 0	1008	331	292	1009	1708	3267	7083	14302	31264	61126	141433	272246	553372	1146969	2078299	4225435	8930912	19372690	38381455	78316796
OurIMPL 1	6736	268	442	1004	1854	3732	7963	15679	31839	68435	137451	287583	624193	1344389	3213285	7616744	26745906	93447765	438019637	1353624243
JavaIMPL 1	486	378	361	512	1871	3306	6695	15078	29364	66727	140514	288253	620485	983860	2104603	4341408	9039786	19133256	38313018	84502387
OurIMPL 2	983	270	453	1028	1786	3736	7886	15907	32092	68894	137742	312701	651824	1356698	3446339	7637144	21356106	93616635	434767417	2268849911
JavaIMPL 2	371	124	206	350	1240	3020	5307	10326	22956	49562	103808	219786	474283	963837	2058652	4445973	8777985	18511021	39043713	78291775
OurIMPL 3	413	275	432	961	1766	3639	7695	15383	31763	68321	135435	292867	626626	1345243	3216202	7652092	21136459	71379883	434119283	1308297556
JavaIMPL 3	396	156	325	643	1335	2451	4494	11829	23342	49145	101811	215815	451779	994766	2068743	4272488	9043587	18936439	38427211	79844753
OurIMPL 4	347	279	423	976	1732	3651	8071	15425	32852	68856	139166	297890	677830	1487031	3544012	8295664	21515300	89768202	343429142	1168365096
JavaIMPL 4	445	209	341	464	835	2885	5591	12039	24138	50657	101747	210408	461545	941187	1992974	4276585	9106788	18768613	40215391	79124148
OurIMPL 5	504	344	573	1219	2533	4837	10280	22986	47048	91002	134421	294020	624121	1369485	3232957	7624099	20923519	94506930	418138591	1472449831
JavaIMPL 5	425	116	339	736	1450	2427	5219	11271	22448	48597	105122	223128	448607	967147	2033327	4286586	8897003	18504292	38318268	78008423
OurIMPL 6	342	278	460	970	1787	3792	7920	15839	31918	69141	133639	288131	627583	1362274	3225341	7575728	19781095	91921886	292231342	1106645574
JavaIMPL 6	456	125	406	688	1359	2211	5661	11522	23470	51230	107447	217460	460222	952491	2047789	4272861	8840728	18690938	38481546	78415309
OurIMPL 7	370	277	439	1002	1796	3853	7642	15145	31911	68694	138136	298612	638450	1346285	3208732	7598557	21377027	86086130	296355508	1083565519
JavaIMPL 7	332	178	249	531	1521	3118	5126	10398	25213	51151	100820	217665	437713	965638	2053816	4274194	8869325	18210734	38027976	83290727
OurIMPL 8	426	277	419	991	1709	3784	7681	15526	32240	67668	133668	287904	629429	1335693	3227207	7570664	21150914	91840481	267476568	1222262625
JavaIMPL 8	427	152	368	571	1402	2770	5620	12603	22345	48039	103368	224924	465569	947382	2042879	4267969	8869342	18508699	38594551	79718149
OurIMPL 9	452	273	431	1003	1751	3738	7750	15660	31863	68311	135691	295397	613265	1342475	3188667	7642674	20041831	92831393	432369074	2038589553
JavaIMPL 9	386	280	332	528	1451	2420	5377	11358	26883	49566	101487	212347	455285	988666	1986907	4381273	8959889	18512303	38336697	77874294


Starting RemoveTail Benchmark Concurrent 1
OurIMPL 0	295	323	491	1070	1786	3819	8084	16130	32309	69130	133483	295761	628180	1342305	3207405	7602805	21234377	75302448	433324445	1869997575
JavaIMPL 0	352	157	197	509	1272	2809	4706	11916	23696	47027	104094	222446	453848	990392	2030131	4304454	8930704	18172244	37525264	77984959
OurIMPL 1	467	307	463	1059	1772	3712	7860	15670	32299	68492	140658	294178	622828	1343320	3206858	7577117	20171954	94042596	364320690	1054439434
JavaIMPL 1	432	231	337	635	1067	3098	5488	11177	23510	49704	97522	220879	444483	974109	1995604	4199630	8887921	18766875	39470932	78074301
OurIMPL 2	608	409	657	1496	2527	5219	11220	23244	50874	95382	195629	419071	866294	1798143	3674756	7628937	21333387	95694542	434471271	1195649107
JavaIMPL 2	393	114	243	538	1264	3416	7185	10932	24488	49582	99467	207660	476174	959180	2039915	4288955	8980191	18398529	37845193	78337475
OurIMPL 3	461	275	460	1004	1804	3748	7891	15426	32120	67378	133442	297682	634416	1316928	3227397	7594097	21148091	61855086	437335373	1072381969
JavaIMPL 3	385	121	345	472	1490	2451	4875	11132	22991	47264	106451	219722	449133	956406	2034283	4336878	8924054	20335072	38190704	78803875
OurIMPL 4	403	275	438	1053	1807	3734	7781	16127	32021	69062	134750	290092	633957	1352243	3219824	7562630	19872662	90815765	279317881	1503383924
JavaIMPL 4	336	139	376	771	1595	2601	6457	12332	24496	47209	108960	218030	468232	982500	2121195	4532881	8964373	18769129	38536222	79339889
OurIMPL 5	383	290	443	1056	1849	3638	7655	15637	32658	67521	134659	297466	628465	1337226	3239874	7636186	21215280	90837631	313600183	1201715466
JavaIMPL 5	355	205	366	708	1030	2860	5467	11652	25167	49330	102597	220885	446756	952147	2029732	4233296	8850212	18644688	42371587	79620198
OurIMPL 6	364	277	428	999	1848	3755	7722	16017	32113	68208	136779	293636	616289	1356563	3185350	7610951	21590074	97297729	430791887	1568071393
JavaIMPL 6	827	220	384	438	986	2802	5883	10058	25432	49527	103389	220690	461276	941143	1992146	4215959	8799491	18469670	38216360	77369601
OurIMPL 7	525	264	417	996	1778	3821	8023	16096	32327	68618	134649	301462	613730	1340508	3212064	7606723	20819772	89002750	252892310	1137766853
JavaIMPL 7	570	144	189	676	1197	2529	5879	10364	25793	52905	104328	221258	464855	1012406	1963970	4273003	9047808	18624186	40667797	79085749
OurIMPL 8	431	270	442	1039	1785	3701	7923	15594	31734	68169	134101	297408	612011	1343987	3198323	7673650	21155710	90682318	437344555	1664152298
JavaIMPL 8	788	134	326	505	1191	2864	5148	12181	23176	49565	105200	225288	447182	984998	2021289	4271056	8938914	18646345	37823882	78846790
OurIMPL 9	328	291	445	1006	1750	3771	7921	15660	32270	68587	136226	297150	619372	1342435	3039023	7590649	21129426	94131293	304074650	1407269850
JavaIMPL 9	520	187	347	605	1157	2747	6410	12597	23346	49526	106704	214044	466024	1002135	2027130	4362039	9050994	18601908	39640380	79843756


Starting RemoveTail Benchmark Concurrent 2
OurIMPL 0	58	707	456	1438	2366	4255	11944	29787	60596	122144	249105	484518	1000719	1985285	4174016	8812217	21211354	50427527	141669946	588032388
JavaIMPL 0	41	602	235	483	1332	2996	8695	14056	37539	80981	172026	351081	713620	1460546	3120897	6409178	12770485	26539720	54450344	115761808
OurIMPL 1	72	1347	641	1357	4258	7687	17152	27842	57180	103545	222678	410986	867961	2218628	4498811	9780467	22037782	53490431	175506730	568594217
JavaIMPL 1	34	642	468	697	1008	3303	9700	20979	45317	82775	168432	350325	740488	1525003	3134784	6440444	13139427	27100402	55887708	114270391
OurIMPL 2	59	629	469	2461	2595	5552	12377	25254	49278	101287	197999	423704	847489	1877382	4008461	8475783	18873619	44672822	176040639	912757942
JavaIMPL 2	37	747	329	399	1388	4398	9835	18763	24324	85236	176994	351637	738158	1482868	3050451	6344080	13143107	27477814	61296556	115246764
OurIMPL 3	55	1221	689	1445	2385	4986	12425	24798	51211	96951	204930	461542	947517	1882393	4014640	8490965	18082760	48872040	178573721	786074555
JavaIMPL 3	37	580	243	467	1532	3445	9179	18385	41096	90297	172568	361122	707271	1495223	3040113	6209722	12954829	26875018	55572506	123325690
OurIMPL 4	46	756	689	1768	3169	5209	11864	24906	48704	98387	204575	442249	905860	1881957	3961571	8401519	18672232	45791076	157656698	601135669
JavaIMPL 4	33	590	343	410	1069	3204	7541	10628	43638	76168	155354	344473	703217	1479676	3099486	6207567	13132912	27087671	55150281	115322892
OurIMPL 5	43	3067	516	1417	2371	3688	8322	18295	65145	124095	252197	479634	982743	1982080	4079671	8933382	20308735	49607550	172936452	902533477
JavaIMPL 5	37	494	382	720	1746	2727	5508	13299	31495	64696	135765	286524	594330	1240987	2585075	5347323	11459984	23496509	49378983	107880131
OurIMPL 6	36	1720	491	2007	3765	4680	9048	17972	47142	93162	188683	358203	736299	1507639	3686301	8959464	20466773	49484569	183996385	935226593
JavaIMPL 6	33	483	353	593	947	2405	10969	19547	36210	78901	160403	345670	723700	1511378	3005879	6179985	12987085	26520962	54377593	110989408
OurIMPL 7	52	901	654	1201	3323	5127	14544	24175	47848	98946	202050	452482	925619	1878694	2923504	8528041	18920688	53412798	195221146	537448787
JavaIMPL 7	41	654	369	565	1422	2627	12355	16551	40583	74935	163257	348215	724592	1481427	3061852	6179788	12963832	26072620	54643013	110380418
OurIMPL 8	62	1013	697	1317	2433	7014	17648	32457	48544	118132	247706	419290	894526	1867703	3962714	8549082	17914465	48514744	166898235	511886821
JavaIMPL 8	44	917	300	865	1660	3252	8258	11304	30888	63081	135436	279361	599164	1239948	2561355	5466284	11258073	23456236	55030733	114336022
OurIMPL 9	66	846	739	985	1822	4360	8683	17782	67544	121503	245165	481887	1006868	2005727	4034631	9185791	20173674	51463699	174969352	565504600
JavaIMPL 9	39	786	494	569	852	2525	7866	22478	38311	86438	172841	359356	736577	1491338	3141205	6454113	12934249	26749821	55081642	112234295


Starting RemoveTail Benchmark Concurrent 4
OurIMPL 0	102	69	1167	1504	3750	15023	10858	51161	107176	145802	248656	511174	1127510	2386019	4879540	9946988	21100987	46583807	108287367	374348082
JavaIMPL 0	87	60	964	535	3058	4064	10018	14000	43876	122224	252603	485408	1022279	2018690	4024707	7881085	16404854	39243595	64919234	136119721
OurIMPL 1	107	89	1060	1140	5116	4956	11051	39864	64789	141795	298195	630642	1228708	2541779	5079001	10243569	22562416	49654931	111350103	292892652
JavaIMPL 1	96	60	1040	449	1320	4762	8359	14384	48442	105408	242047	434984	887904	1872435	3815950	7798598	15838830	32660581	66834214	134363153
OurIMPL 2	98	60	1205	1406	3034	11847	18017	29190	71176	117508	268276	607534	1203555	2574259	4778343	10081598	21157751	47092981	113286952	358315722
JavaIMPL 2	105	72	759	677	2473	5801	6951	13925	18134	108364	221740	448359	891582	1849634	3748011	7544487	15602893	31781045	65241575	133158129
OurIMPL 3	94	67	4213	1346	5625	5649	22860	31106	76202	164686	361799	673722	1304836	2764946	5384183	12031591	23281535	49738962	114930373	295317716
JavaIMPL 3	73	81	1318	647	1223	6175	6808	17646	62788	105459	201648	418831	931172	1848560	3771424	7816655	15994851	32419457	66584905	137413902
OurIMPL 4	90	59	2056	6884	2689	7555	20755	51368	84856	87156	291854	629380	1217524	2382029	5075647	10173554	21419397	47148660	106772594	357007220
JavaIMPL 4	79	76	846	857	1160	3202	9338	23145	41551	93482	187379	421149	925132	1797833	3736309	7537913	15447063	31316000	65062800	134040601
OurIMPL 5	105	106	1433	1535	4106	8169	17620	67191	84479	163411	276451	601955	1170741	2405200	4789064	9635326	21491798	47262927	113800187	333859248
JavaIMPL 5	103	74	1122	850	1876	2559	9989	15863	43805	109189	211600	450320	901795	1888150	3812734	7719268	16502820	32494337	64040379	137295019
OurIMPL 6	113	84	1287	1191	2922	6816	9278	38219	73371	140534	278972	578889	1100995	2392363	4903443	10078377	20965522	46245617	102886948	295714288
JavaIMPL 6	81	71	1049	721	3524	2714	7240	29340	45357	97802	214917	459582	853186	1804841	3695071	7408051	15578538	30563183	62998655	127387189
OurIMPL 7	93	112	919	1311	2635	11056	19451	52089	64975	118199	279570	612120	1205988	2346990	4983766	10351145	21490791	47399150	105714857	300938908
JavaIMPL 7	71	68	1331	1340	1731	3130	9817	27285	35012	99221	211207	407927	905663	1778234	3813390	7771951	16088043	31488226	64135987	132237099
OurIMPL 8	112	57	1785	1400	3077	10200	12345	40661	100326	152492	360862	648956	1321809	2620585	4910960	10678883	23453065	49806950	131782874	336271004
JavaIMPL 8	121	70	986	777	1897	2619	9734	21586	52224	107251	118129	290141	684553	1615706	3540705	7946958	15543716	23871933	63947442	130231258
OurIMPL 9	90	64	1366	1604	4090	6686	13869	52278	66960	180164	308605	675727	1196362	2469449	4805881	9999154	21782410	46130334	109632729	381079170
JavaIMPL 9	89	64	1055	654	1082	4677	11366	14295	44867	111523	221179	486203	940182	1840515	3782587	7701684	16026434	32544744	67128010	138999580


Starting RemoveTail Benchmark Concurrent 8
OurIMPL 0	159	204	146	2055	7767	11392	26979	48422	106629	206188	422691	960717	1622925	3058087	6224343	11978255	25710742	53468874	108830928	252522417
JavaIMPL 0	175	153	128	1163	3401	8069	14761	30374	86795	59296	269078	651413	1217079	2440531	4472154	9455406	19282856	38914772	80060778	162349342
OurIMPL 1	195	246	160	4631	4264	23747	45853	50424	107576	180849	316445	697082	1514562	3378027	4365186	12775445	27448108	103393812	116075597	261131710
JavaIMPL 1	177	167	138	1550	3321	5084	10177	28772	49378	82527	279939	634207	1223775	2569159	4758732	9945286	19562075	39070287	79943005	162817182
OurIMPL 2	290	176	133	3272	3085	11140	24378	43984	101437	201372	287251	864124	1618539	3070769	6281533	12878953	26240155	54701974	113490416	232091781
JavaIMPL 2	162	179	154	2068	2025	6369	11806	23298	38685	94766	344672	607972	1174399	2452180	4801809	9690145	19240291	39376912	79318162	162990221
OurIMPL 3	168	193	166	2491	3614	20836	7921	69527	100667	216447	339828	635945	1648697	3295785	6524750	12198186	26199181	55519236	112819167	253955023
JavaIMPL 3	167	161	163	1895	1997	5440	14816	23113	60055	148723	283192	654469	1191242	2410603	4897429	9736866	19261442	39160103	81316650	163920658
OurIMPL 4	169	131	133	3099	8189	16504	38740	66425	87621	153539	386257	765439	1632650	3151897	6690960	12976345	27241956	67272443	117490869	262732424
JavaIMPL 4	175	169	161	2372	4107	5232	14911	28720	39635	84223	274196	617281	1211121	2440669	4833366	9676704	19540951	39170189	79465376	163652101
OurIMPL 5	173	156	141	6796	2982	36423	45494	34452	110007	218371	294616	897317	1548937	3223763	6475228	13046328	27278274	56649455	117763583	258317642
JavaIMPL 5	192	192	148	1455	2452	4763	12940	24777	46862	81497	259889	634497	1212886	2364946	4843418	9925641	19475442	39642649	80915023	120798943
OurIMPL 6	290	151	176	1605	7975	22703	24647	65747	86490	184287	481165	645965	1362313	3082525	6044854	12237227	25564705	52947921	117132917	253226999
JavaIMPL 6	191	126	163	1681	1742	7388	10472	27530	57070	88718	283715	661332	1219140	2487943	4750953	9886930	19453470	39518264	80945917	162228332
OurIMPL 7	163	141	199	6415	17349	20520	15030	52922	137759	166793	378170	575720	1569722	3200608	6187475	12738317	26623099	54811856	112462892	222746317
JavaIMPL 7	173	143	150	26883	1479	4148	14912	32260	57744	151138	291825	687360	1196459	2390889	4820757	9532373	19558886	39937509	80064725	163243765
OurIMPL 8	160	143	179	3430	4621	20652	12387	19798	137145	159393	317572	510514	1484289	2909480	6215772	12595129	27336871	56162863	117975982	261254975
JavaIMPL 8	154	138	136	2890	4426	7278	11082	35480	50507	97249	289591	662986	1239225	2415453	4790176	9764119	19465868	39463302	79483667	163679232
OurIMPL 9	200	143	139	2011	2227	21659	72691	37499	49766	164129	358768	743470	1507978	3162959	6619765	13347663	26407650	56605702	127896311	255047126
JavaIMPL 9	227	138	140	1262	2618	7818	14271	22458	48740	108814	194666	635911	1185156	2493176	4871899	9638321	19544314	39568008	80455075	163816286


Starting ContainsRandom Benchmark Sync
OurIMPL 0	4630	1078	1280	2244	4294	8376	18203	38499	73105	67028	146250	334092	817009	1962780	4701292	13111750	37924481	128192946	512622279	2341470126
JavaIMPL 0	21087	1693	1388	2093	4526	9431	18721	46369	109934	186307	206589	341231	770192	1650753	3405958	7541784	18226643	39618421	116058885	305349831
OurIMPL 1	6771	187	310	614	1281	2652	5689	12539	26113	56940	132506	312087	743184	1821201	4347387	11193245	33554727	124142886	501272923	2262633768
JavaIMPL 1	284	158	227	453	975	1699	4234	8884	19708	43079	102121	223738	517328	1251521	3072208	7331064	17241245	42987106	120776597	314274115
OurIMPL 2	347	184	309	649	1290	2596	5733	12382	26037	56647	132140	316278	739351	1814777	4354563	11137675	33950326	139518662	356110444	1763585052
JavaIMPL 2	313	77	146	316	660	1513	3450	9701	20174	45758	101244	227606	540094	1300808	3098491	7428753	17226019	43318750	120794799	307967993
OurIMPL 3	662	172	325	696	1305	2590	5776	12357	25855	57308	130468	312407	740706	1831532	4343250	12226021	34820480	125364632	512680363	1370695425
JavaIMPL 3	217	95	244	382	674	1485	3997	8925	20102	42085	100762	226654	520434	1270973	3108300	7590021	17338050	43913926	124253489	310176407
OurIMPL 4	313	181	330	703	1334	2727	5894	20009	26248	57354	136949	329146	765677	1835991	4356559	11270619	34164162	124321138	504134108	1046988566
JavaIMPL 4	621	179	222	557	876	1601	4538	8588	19259	43112	99677	231588	529717	1279945	3177579	7539657	17497750	43271151	121757234	308891608
OurIMPL 5	320	183	353	670	1284	2699	5601	12082	25766	56683	135192	317252	744521	1826153	4393164	11085686	33591530	123543787	503587060	2290585843
JavaIMPL 5	254	78	179	334	878	1761	3531	9098	19830	42713	96571	222901	504435	1256620	3077690	7459217	19444238	41105809	117122875	307303867
OurIMPL 6	328	180	320	616	1282	2554	5475	11920	25645	57674	131564	313490	734215	1845791	4300124	11119841	34651124	124555200	507327649	2323296537
JavaIMPL 6	350	100	292	249	827	1800	3870	9317	19322	45553	102547	229028	525968	1243819	3056366	7337505	17204448	43160874	121329177	310388278
OurIMPL 7	522	176	387	732	1500	3382	6923	16267	31165	57906	132509	322945	742265	1803349	4366005	11202683	34762042	128487544	507136722	2304856788
JavaIMPL 7	287	101	245	507	866	1910	4403	9422	20836	42268	95356	233030	529878	1281095	3145764	7480218	17342385	43163311	122534663	310736751
OurIMPL 8	338	175	298	694	1280	2525	5601	12307	30256	75900	133444	316162	733514	1798196	4295104	11072511	32513637	109089625	459091173	2142062147
JavaIMPL 8	276	91	153	319	807	1798	4075	8505	18611	42370	100341	217442	511291	1247518	3135508	7626508	17379874	42989899	122927854	313303672
OurIMPL 9	231	197	330	661	1331	2657	5694	11998	25534	56657	133674	321088	750533	1863562	4417652	11114588	30415868	97361573	420961017	2063301790
JavaIMPL 9	282	94	156	261	534	1723	3808	8731	20590	46075	102612	227741	513680	1258776	3080943	7348273	17098387	43695323	122226256	313908978


Starting ContainsRandom Benchmark Concurrent 1
OurIMPL 0	356	204	335	688	1332	2589	5579	12631	26256	57371	132461	311124	727024	1854015	4384112	11200290	26158989	99979504	441533116	2036505168
JavaIMPL 0	333	125	216	400	796	1867	3970	9324	20910	42518	98255	237936	524478	1285973	3105514	7344985	17413630	46183142	120536048	309506961
OurIMPL 1	313	230	358	653	1317	2679	5863	12347	26055	57550	132112	310352	747504	1824727	4385101	10119560	31140033	117078367	490802040	2241293119
JavaIMPL 1	307	101	186	356	1044	2027	4473	10028	22036	44293	98602	227444	515704	1246886	3076745	7264465	17440551	43300418	121768250	295605799
OurIMPL 2	284	196	323	672	1294	2571	5540	12008	25678	68408	131335	315336	748102	1788942	4317632	11089384	34253721	126632812	502802156	2173133242
JavaIMPL 2	242	128	173	437	974	1775	4382	9297	21275	47203	99490	226124	528698	1259652	3110235	7468819	17139932	43520681	121873647	312506598
OurIMPL 3	393	156	309	702	1322	2686	5670	12493	26076	67546	132338	312341	738805	1795504	4456853	11113877	33497141	125275914	505967865	1064961706
JavaIMPL 3	253	83	154	438	869	1630	4114	9640	22123	47657	101451	233820	532721	1289585	3169698	7479779	17198980	43367521	123063344	313115509
OurIMPL 4	286	163	312	635	1258	2599	5660	12162	26205	57232	133363	316528	760314	1821633	4363486	11004593	33629434	126791082	503481096	1348509027
JavaIMPL 4	323	94	144	355	605	1774	3578	7534	19062	40795	91821	212059	497654	1257212	3038076	7293206	16749157	46103062	121203466	311530266
OurIMPL 5	317	173	319	607	1304	2684	5641	12149	25918	57381	133481	310718	740341	1846050	4448081	11212725	33661673	126653961	353975497	1762194893
JavaIMPL 5	529	120	261	564	1086	1909	4960	10082	22772	44318	108066	224091	512891	1248174	3099375	7512617	17220518	43902153	124773387	285546267
OurIMPL 6	343	183	322	651	1296	2649	5709	12356	26159	58109	133258	323773	734666	1841058	4394907	11275245	35938984	128138627	502582789	1046895463
JavaIMPL 6	254	103	166	363	762	1772	3973	9396	19499	40946	96638	227610	508276	1256021	3109961	7598833	17485556	44680311	126543973	312223942
OurIMPL 7	281	191	320	638	1287	2599	5641	12100	26237	57476	131038	314581	738141	1843752	4369802	11087890	34692493	125781414	430600988	1372579398
JavaIMPL 7	211	92	162	322	670	1444	3555	9554	19923	45286	99383	225219	518199	1224382	3098441	7393021	17238616	43250490	121408266	309785078
OurIMPL 8	275	176	316	634	1335	2743	5661	12052	26138	57092	131897	311796	744477	1847430	4379107	10990905	33959506	98458141	417755448	1993347588
JavaIMPL 8	670	95	232	427	958	1654	4160	9361	20748	45750	99398	227300	519260	1275604	3146689	7466480	17617676	43193321	109522521	296726401
OurIMPL 9	298	164	313	614	1322	2535	5650	12260	25781	57718	133350	322918	759538	1917782	4703694	11814362	34283371	121743882	503462327	1343939331
JavaIMPL 9	329	96	268	335	887	1674	4226	9289	20132	46141	104542	229827	530349	1275981	3066081	7359392	16936015	42360576	121161235	313028335


Starting ContainsRandom Benchmark Concurrent 2
OurIMPL 0	247	588	277	598	1172	2993	5725	10753	25935	54664	119325	275688	623880	1435100	3344348	7964898	22660183	68143843	242814486	544395418
JavaIMPL 0	487	201	355	264	588	1715	3300	7030	24589	39131	88956	195844	441338	1038944	2566242	6282748	14955248	35283601	96544722	261356713
OurIMPL 1	214	270	409	577	1501	2879	5387	11531	24946	53673	117464	283517	615717	1433087	3307417	7788903	22343409	67783536	241250744	543382969
JavaIMPL 1	101	175	298	421	603	1742	3168	7246	17953	38350	89345	207689	468176	1112391	2636259	6441545	15572504	35653173	97979095	262904622
OurIMPL 2	357	296	362	758	1213	2262	5965	12433	26000	55386	116547	271973	621772	1436203	3328936	8077926	22248515	69437969	239384838	975976412
JavaIMPL 2	164	267	261	495	918	2592	4670	8659	18811	39789	87696	185657	468788	1075616	2620025	6360741	15173101	35306234	99591774	271952670
OurIMPL 3	245	477	429	598	1377	2267	5489	12001	24867	53600	117188	270788	616033	1455229	3273760	7808626	22247313	68598389	241400494	991298883
JavaIMPL 3	512	289	166	359	690	1828	3296	8570	19396	46150	105355	204886	461314	1074356	2559557	6212603	14775732	35067657	96704849	217565574
OurIMPL 4	153	264	297	512	1052	2798	5352	11297	25398	53047	120007	275213	633855	1464414	3313492	8176470	22578105	69716383	248993631	1019776371
JavaIMPL 4	179	263	205	391	592	1762	4296	8170	18160	38765	84541	198216	442449	1096969	2634048	6291062	14861154	35111339	98875488	270062692
OurIMPL 5	347	393	348	842	1124	2240	5531	11661	24886	54073	116773	262338	612220	1417895	3278789	7866021	22337913	69975399	168231894	765107992
JavaIMPL 5	59	497	143	424	671	1656	3927	8558	21761	43202	93704	208728	456888	1077597	2651496	6303217	14834041	35177643	99324108	266286894
OurIMPL 6	180	358	363	734	1424	2746	5473	12308	26040	53432	120288	272610	620664	1448493	3230726	7712020	22203482	67899464	234418881	550772471
JavaIMPL 6	82	272	231	249	773	1385	3477	7250	16559	42825	93058	208519	471395	1079318	2620334	6374847	15237641	35574320	100673496	268116485
OurIMPL 7	300	219	282	849	1358	2708	5470	11907	25400	53635	116799	271996	633284	1449604	3304664	7904407	22071028	66865794	229897911	943241006
JavaIMPL 7	161	294	155	315	606	1569	3736	8222	17428	42024	89501	211263	472904	1061177	2664343	6362613	14823455	35104074	100046724	268327066
OurIMPL 8	609	241	428	619	1178	2818	5653	11766	25455	58701	113393	268728	624608	1461708	3338397	8050834	22663711	57846089	208942534	882929167
JavaIMPL 8	490	144	142	507	1111	1560	4265	9327	22028	47194	95622	197720	456191	1062895	2646056	7379716	14996141	35460143	97659458	260415397
OurIMPL 9	245	289	281	744	1181	2318	5455	11429	25355	53716	117657	270731	632877	1429461	3240819	7769703	21520476	65868809	231170324	532816337
JavaIMPL 9	258	176	140	410	556	1575	3387	9031	18748	42893	95924	212185	480951	1086991	2585208	6318791	14768091	35548708	100775705	267313683


Starting ContainsRandom Benchmark Concurrent 4
OurIMPL 0	581	108	820	990	1817	3171	7690	14034	32490	76336	160441	344535	760274	1671715	3688017	8158061	19352767	53913609	151802814	425810712
